date,platform,marketing_channel,campaign_id,country,impressions,clicks,app_installs,conversions,marketing_spend_euro,revenue_euro
2023-11-04,ios,Channel C,1412537821,DE,1315,369,238,24,724.39,752.35
2023-11-04,ios,Channel C,1412537821,US,0,0,3,0,0.0,0.0
2023-11-04,ios,Channel E,1781473491755026,AT,6642,17,8,1,0.0,30.11
2023-11-04,ios,Channel E,1781473491755026,CH,3798,12,2,0,0.0,0.0
2023-11-04,ios,Channel E,1781473491755026,DE,10451,43,4,0,0.0,0.0
2023-11-04,ios,Channel E,1781473491755026,FR,15,0,0,0,0.0,0.0
2023-11-04,ios,Channel E,1781473491755026,IT,4,0,0,0,0.0,0.0
2023-11-04,ios,Channel E,1781473491755026,NL,6,0,0,0,0.0,0.0
2023-11-04,ios,Channel E,1781473491755026,US,5,27,0,0,0.0,0.0
2023-11-05,android,Channel A,12347578214,CH,0,0,2,0,0.0,0.0
2023-11-05,android,Channel A,12347578214,FR,56055,1020,496,29,903.41,640.36
2023-11-05,android,Channel A,12347578214,IT,0,0,1,0,0.0,0.0
2023-11-05,android,Channel A,12579890294,NL,17411,368,146,5,282.09,139.99
2023-11-05,android,Channel A,12733473590,AT,9865,220,110,13,211.27,415.57
2023-11-05,android,Channel A,12804450204,DE,3390,398,0,0,118.23,0.0
2023-11-05,android,Channel A,13570876685,DE,58641,1323,671,70,1303.89,2324.34
2023-11-05,android,Channel A,20676600717,CH,4937,72,35,6,113.36,287.91
2023-11-05,android,Channel B,6154573222815,AT,216,2,0,0,3.47,0.0
2023-11-05,android,Channel B,6154573222815,CH,54,0,0,0,1.15,0.0
2023-11-05,android,Channel B,6154573222815,DE,1049,2,1,1,22.86,9.97
2023-11-05,android,Channel B,6318246682215,US,3141,24,21,1,47.13,18.63
2023-11-05,android,Channel B,6349421515615,AT,27372,106,45,4,117.45,136.94
2023-11-05,android,Channel B,6349421515615,CH,6903,38,20,2,50.91,121.27
2023-11-05,android,Channel B,6349421515615,DE,152766,682,386,16,959.66,601.72
2023-11-05,android,Channel B,6349421515615,IT,0,0,1,0,0.0,0.0
2023-11-05,android,Channel B,6349421515615,NL,0,0,1,0,0.0,0.0
2023-11-05,android,Channel B,6411365672615,US,1731,11,11,1,19.79,37.26
2023-11-05,android,Channel B,6492364605815,DE,0,0,2,1,0.0,25.0
2023-11-05,android,Channel B,6519038436815,DE,0,0,5,0,0.0,0.0
2023-11-05,android,Channel D,doktor-whatson,DE,0,0,0,0,857.04,0.0
2023-11-05,android,Channel D,funnelplus,DE,0,0,0,0,6.13,0.0
2023-11-05,android,Channel E,1763164645253137,AT,9040,73,14,0,10.17,0.0
2023-11-05,android,Channel E,1763164645253137,CH,2646,12,2,0,4.37,0.0
2023-11-05,android,Channel E,1763164645253137,DE,47524,349,123,0,65.2,0.0
2023-11-05,android,Channel E,1763164645253137,FR,64,3,0,0,0.0,0.0
2023-11-05,android,Channel E,1763164645253137,IT,33,0,0,0,0.0,0.0
2023-11-05,android,Channel E,1763164645253137,NL,28,0,0,0,0.0,0.0
2023-11-05,android,Channel E,1763164645253137,US,3,191,0,0,0.0,0.0
2023-11-05,android,Channel E,1769120303953937,AT,25772,29,8,1,41.06,25.0
2023-11-05,android,Channel E,1769120303953937,CH,16290,19,3,0,36.67,0.0
2023-11-05,android,Channel E,1769120303953937,DE,204498,207,78,15,420.62,445.49
2023-11-05,android,Channel E,1769120303953937,FR,243,0,0,0,0.0,0.0
2023-11-05,android,Channel E,1769120303953937,IT,58,0,0,0,0.0,0.0
2023-11-05,android,Channel E,1769120303953937,NL,92,0,0,0,0.0,0.0
2023-11-05,android,Channel E,1769120303953937,US,20,166,0,0,0.0,0.0
2023-11-05,ios,Channel A,20367976937,unknown,0,0,67,0,0.0,0.0
2023-11-05,ios,Channel A,20484331173,unknown,0,0,2,0,0.0,0.0
2023-11-05,ios,Channel B,6322411746015,unknown,0,0,2,0,0.0,0.0
2023-11-05,ios,Channel B,6328185982015,NL,81985,398,0,0,525.21,0.0
2023-11-05,ios,Channel B,6492364605815,AT,14601,41,0,0,81.66,0.0
2023-11-05,ios,Channel B,6492364605815,CH,19679,70,0,0,160.65,0.0
2023-11-05,ios,Channel B,6492364605815,DE,91560,348,1,0,623.7,0.0
2023-11-05,ios,Channel B,6519038436815,AT,16119,41,0,0,75.86,0.0
2023-11-05,ios,Channel B,6519038436815,CH,19587,74,0,0,153.07,0.0
2023-11-05,ios,Channel B,6519038436815,DE,107453,384,1,0,637.74,0.0
2023-11-05,ios,Channel B,6519038436815,unknown,0,0,71,9,0.0,309.1
2023-11-05,ios,Channel C,1023512996,FR,0,0,1,0,0.0,0.0
2023-11-05,ios,Channel C,1023512996,IT,1823,301,192,5,202.25,95.58
2023-11-05,ios,Channel C,1023540194,NL,22,1,0,0,1.8,0.0
2023-11-05,ios,Channel C,1023567379,CH,693,178,107,13,269.15,678.02
2023-11-05,ios,Channel C,1023567379,DE,0,0,1,0,0.0,0.0
2023-11-05,ios,Channel C,1023567379,FR,0,0,1,0,0.0,0.0
2023-11-05,ios,Channel C,1023567379,NL,0,0,1,0,0.0,0.0
2023-11-05,ios,Channel C,1023570237,AT,221,10,4,1,11.91,30.0
2023-11-05,ios,Channel C,1023570237,DE,457,26,10,1,35.59,25.0
2023-11-05,ios,Channel C,1023584091,IT,771,271,174,7,111.14,124.87
2023-11-05,ios,Channel C,1023584319,CH,34,0,0,0,0.0,0.0
2023-11-05,ios,Channel C,1023585396,US,1925,140,73,9,307.2,260.8
2023-11-05,ios,Channel C,1023636270,FR,1838,198,107,10,238.04,254.53
2023-11-05,ios,Channel C,1023636271,NL,130,5,3,0,4.81,0.0
2023-11-05,ios,Channel C,1023648253,FR,621,170,120,18,153.51,479.61
2023-11-05,ios,Channel C,1023655231,DE,0,0,1,0,0.0,0.0
2023-11-05,ios,Channel C,1023655231,NL,0,0,1,0,0.0,0.0
2023-11-05,ios,Channel C,1023655231,US,298,106,47,9,133.2,242.16
2023-11-05,ios,Channel C,1023678230,AT,1,0,0,0,0.0,0.0
2023-11-05,ios,Channel C,1023678230,DE,167,64,31,1,91.86,25.0
2023-11-05,ios,Channel C,1023736184,NL,128,38,20,1,23.57,20.0
2023-11-05,ios,Channel C,1023835841,AT,128,87,55,7,244.27,208.48
2023-11-05,ios,Channel C,1023835841,CH,0,0,1,0,0.0,0.0
2023-11-05,ios,Channel C,1023835841,DE,1197,617,437,64,513.61,1865.38
2023-11-05,ios,Channel C,1023835841,IT,0,0,1,0,0.0,0.0
2023-11-05,ios,Channel C,1023835841,US,0,0,2,0,0.0,0.0
2023-11-05,ios,Channel C,1256454484,US,501,30,7,2,44.57,55.88
2023-11-05,ios,Channel C,1410323193,FR,54,21,11,2,16.04,43.94
2023-11-05,ios,Channel C,1410804754,US,100,5,3,0,12.62,0.0
2023-11-05,ios,Channel C,1410949431,FR,157,20,12,0,19.57,0.0
2023-11-05,ios,Channel C,1411644825,US,21,5,2,1,8.91,18.63
2023-11-05,ios,Channel C,1412537821,AT,43,8,5,1,9.44,25.0
2023-11-05,ios,Channel C,1412537821,DE,1510,374,258,34,753.26,1223.5
2023-11-05,ios,Channel E,1781473491755026,AT,7053,28,30,0,0.0,0.0
2023-11-05,ios,Channel E,1781473491755026,CH,5443,16,8,0,0.0,0.0
2023-11-05,ios,Channel E,1781473491755026,DE,31130,101,153,2,0.0,55.0
2023-11-05,ios,Channel E,1781473491755026,FR,6,0,0,0,0.0,0.0
2023-11-05,ios,Channel E,1781473491755026,IT,2,0,0,0,0.0,0.0
2023-11-05,ios,Channel E,1781473491755026,NL,12,0,0,0,0.0,0.0
2023-11-05,ios,Channel E,1781473491755026,US,8,44,0,0,0.0,0.0
2023-11-06,android,Channel A,12347578214,FR,46420,1137,579,41,820.46,981.79
2023-11-06,android,Channel A,12579890294,NL,15843,404,174,14,305.24,465.65
2023-11-06,android,Channel A,12581196474,US,0,0,1,0,0.0,0.0
2023-11-06,android,Channel A,12733473590,AT,10169,208,103,5,223.55,185.48
2023-11-06,android,Channel A,13570876685,DE,49163,1374,676,55,1315.42,1840.28
2023-11-06,android,Channel A,2049551966,AT,0,0,1,0,0.0,0.0
2023-11-06,android,Channel A,2049551966,DE,0,0,1,0,0.0,0.0
2023-11-06,android,Channel A,20676600717,CH,4488,119,49,7,195.15,412.48
2023-11-06,android,Channel A,20676600717,FR,0,0,1,0,0.0,0.0
2023-11-06,android,Channel B,6154573222815,AT,240,1,0,0,4.12,0.0
2023-11-06,android,Channel B,6154573222815,CH,43,0,0,0,1.35,0.0
2023-11-06,android,Channel B,6154573222815,DE,1029,3,1,0,21.17,0.0
2023-11-06,android,Channel B,6318246682215,US,3193,21,7,2,47.15,74.52
2023-11-06,android,Channel B,6328185982015,NL,0,0,1,0,0.0,0.0
2023-11-06,android,Channel B,6349421515615,AT,20010,60,40,1,92.51,24.95
2023-11-06,android,Channel B,6349421515615,CH,4954,16,10,1,37.76,40.44
2023-11-06,android,Channel B,6349421515615,DE,116946,500,273,18,746.43,642.62
2023-11-06,android,Channel B,6411365672615,IT,0,0,1,0,0.0,0.0
2023-11-06,android,Channel B,6411365672615,US,1835,11,9,0,19.86,0.0
2023-11-06,android,Channel B,6492364605815,AT,0,0,1,0,0.0,0.0
2023-11-06,android,Channel B,6492364605815,DE,0,0,1,0,0.0,0.0
2023-11-06,android,Channel B,6519038436815,DE,0,0,1,0,0.0,0.0
2023-11-06,android,Channel B,6521163384215,AT,2505,10,2,0,14.08,0.0
2023-11-06,android,Channel B,6521163384215,CH,938,6,2,0,7.75,0.0
2023-11-06,android,Channel B,6521163384215,DE,18734,64,19,0,136.4,0.0
2023-11-06,android,Channel D,doktor-whatson,DE,0,0,0,0,856.16,0.0
2023-11-06,android,Channel D,funnelplus,DE,0,0,0,0,6.12,0.0
2023-11-06,android,Channel E,1763164645253137,AT,14062,86,11,0,10.56,0.0
2023-11-06,android,Channel E,1763164645253137,CH,2125,17,0,0,2.68,0.0
2023-11-06,android,Channel E,1763164645253137,DE,66580,449,76,0,66.5,0.0
2023-11-06,android,Channel E,1763164645253137,FR,52,0,0,0,0.0,0.0
2023-11-06,android,Channel E,1763164645253137,IT,22,0,0,0,0.0,0.0
2023-11-06,android,Channel E,1763164645253137,NL,39,0,0,0,0.0,0.0
2023-11-06,android,Channel E,1763164645253137,US,4,282,0,0,0.0,0.0
2023-11-06,android,Channel E,1769120303953937,AT,43555,44,10,1,51.49,10.11
2023-11-06,android,Channel E,1769120303953937,CH,18753,28,6,2,32.79,163.89
2023-11-06,android,Channel E,1769120303953937,DE,262673,249,83,15,414.1,475.92
2023-11-06,android,Channel E,1769120303953937,FR,327,1,0,0,0.0,0.0
2023-11-06,android,Channel E,1769120303953937,IT,100,0,0,0,0.0,0.0
2023-11-06,android,Channel E,1769120303953937,NL,155,0,0,0,0.0,0.0
2023-11-06,android,Channel E,1769120303953937,US,35,230,0,0,0.0,0.0
2023-11-06,ios,Channel A,20367976937,unknown,0,0,65,3,0.0,97.73
2023-11-06,ios,Channel A,20484331173,unknown,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel B,6322411746015,unknown,0,0,5,0,0.0,0.0
2023-11-06,ios,Channel B,6328185982015,NL,70547,338,0,0,502.44,0.0
2023-11-06,ios,Channel B,6492364605815,AT,14737,38,0,0,84.01,0.0
2023-11-06,ios,Channel B,6492364605815,CH,19925,64,0,0,169.25,0.0
2023-11-06,ios,Channel B,6492364605815,DE,78848,266,1,1,573.24,9.97
2023-11-06,ios,Channel B,6519038436815,AT,3279,12,0,0,22.63,0.0
2023-11-06,ios,Channel B,6519038436815,CH,4307,17,0,0,47.0,0.0
2023-11-06,ios,Channel B,6519038436815,DE,21979,99,0,0,204.89,0.0
2023-11-06,ios,Channel B,6519038436815,unknown,0,0,105,7,0.0,297.85
2023-11-06,ios,Channel C,1023512996,AT,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023512996,DE,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023512996,FR,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023512996,IT,1648,296,201,9,209.3,180.29
2023-11-06,ios,Channel C,1023512996,NL,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023540194,NL,46,8,5,0,25.68,0.0
2023-11-06,ios,Channel C,1023567379,CH,467,129,68,11,195.65,569.62
2023-11-06,ios,Channel C,1023570237,AT,175,6,2,0,5.92,0.0
2023-11-06,ios,Channel C,1023570237,DE,301,17,10,2,20.62,49.9
2023-11-06,ios,Channel C,1023584091,DE,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023584091,IT,1016,350,212,14,156.63,243.72
2023-11-06,ios,Channel C,1023584319,CH,28,1,1,0,1.21,0.0
2023-11-06,ios,Channel C,1023585396,US,1834,139,70,8,306.89,264.46
2023-11-06,ios,Channel C,1023636270,FR,2054,268,144,13,317.85,349.35
2023-11-06,ios,Channel C,1023636271,NL,247,6,1,0,5.84,0.0
2023-11-06,ios,Channel C,1023648253,FR,624,175,103,13,180.5,316.06
2023-11-06,ios,Channel C,1023648253,US,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023655231,DE,0,0,1,1,0.0,37.26
2023-11-06,ios,Channel C,1023655231,IT,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023655231,US,409,129,64,13,156.8,288.73
2023-11-06,ios,Channel C,1023678230,AT,1,0,0,0,0.0,0.0
2023-11-06,ios,Channel C,1023678230,DE,106,16,12,1,18.5,25.04
2023-11-06,ios,Channel C,1023736184,NL,146,51,23,1,29.69,20.01
2023-11-06,ios,Channel C,1023835841,AT,185,89,67,13,251.22,449.93
2023-11-06,ios,Channel C,1023835841,CH,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023835841,DE,1061,546,340,51,508.01,1722.79
2023-11-06,ios,Channel C,1023835841,FR,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1023835841,NL,0,0,1,1,0.0,24.96
2023-11-06,ios,Channel C,1023835841,US,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1256454484,US,1832,68,30,6,103.86,204.94
2023-11-06,ios,Channel C,1410323193,FR,80,25,12,0,18.84,0.0
2023-11-06,ios,Channel C,1410804754,US,139,16,5,0,43.3,0.0
2023-11-06,ios,Channel C,1410949431,FR,186,35,20,2,37.34,79.96
2023-11-06,ios,Channel C,1411644825,US,22,8,2,0,13.74,0.0
2023-11-06,ios,Channel C,1412537821,AT,68,9,8,1,8.77,50.02
2023-11-06,ios,Channel C,1412537821,CH,0,0,1,1,0.0,29.94
2023-11-06,ios,Channel C,1412537821,DE,1015,218,122,11,412.28,472.41
2023-11-06,ios,Channel C,1412537821,IT,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel C,1412537821,US,0,0,1,0,0.0,0.0
2023-11-06,ios,Channel E,1781473491755026,AT,6200,22,12,2,0.0,70.01
2023-11-06,ios,Channel E,1781473491755026,CH,3349,9,4,1,0.0,15.9
2023-11-06,ios,Channel E,1781473491755026,DE,10503,23,26,2,0.0,100.09
2023-11-06,ios,Channel E,1781473491755026,FR,5,0,0,0,0.0,0.0
2023-11-06,ios,Channel E,1781473491755026,NL,9,1,0,0,0.0,0.0
2023-11-06,ios,Channel E,1781473491755026,US,6,26,0,0,0.0,0.0
2023-11-07,android,Channel A,12347578214,CH,0,0,4,0,0.0,0.0
2023-11-07,android,Channel A,12347578214,FR,57922,1046,468,24,769.57,635.77
2023-11-07,android,Channel A,12347578214,US,0,0,1,0,0.0,0.0
2023-11-07,android,Channel A,12579890294,NL,14654,343,149,7,275.89,209.46
2023-11-07,android,Channel A,12581196474,FR,0,0,2,0,0.0,0.0
2023-11-07,android,Channel A,12733473590,AT,10432,191,98,7,200.29,156.79
2023-11-07,android,Channel A,12733473590,DE,0,0,2,0,0.0,0.0
2023-11-07,android,Channel A,13570876685,DE,56338,1372,673,64,1234.28,1985.76
2023-11-07,android,Channel A,2049551966,AT,0,0,1,1,0.0,29.9
2023-11-07,android,Channel A,20676600717,CH,3552,73,31,3,126.32,203.95
2023-11-07,android,Channel A,20676600717,DE,0,0,1,0,0.0,0.0
2023-11-07,android,Channel B,6154573222815,AT,194,0,0,0,2.56,0.0
2023-11-07,android,Channel B,6154573222815,CH,42,0,0,0,0.95,0.0
2023-11-07,android,Channel B,6154573222815,DE,1033,4,2,1,21.75,9.97
2023-11-07,android,Channel B,6318246682215,US,4211,27,20,0,85.68,0.0
2023-11-07,android,Channel B,6328185982015,NL,0,0,1,1,0.0,19.9
2023-11-07,android,Channel B,6349421515615,AT,9615,35,16,0,48.83,0.0
2023-11-07,android,Channel B,6349421515615,CH,2364,19,11,0,19.08,0.0
2023-11-07,android,Channel B,6349421515615,DE,58771,254,158,7,407.15,272.28
2023-11-07,android,Channel B,6411365672615,US,2364,22,12,1,30.8,37.26
2023-11-07,android,Channel B,6521163384215,AT,7680,36,12,0,42.48,0.0
2023-11-07,android,Channel B,6521163384215,CH,2245,12,8,0,19.75,0.0
2023-11-07,android,Channel B,6521163384215,DE,52398,230,137,5,402.89,117.71
2023-11-07,android,Channel B,6521369294215,US,344,2,0,0,7.05,0.0
2023-11-07,android,Channel D,Macedo Beauty Inc,US,0,0,0,0,218.67,0.0
2023-11-07,android,Channel D,doktor-whatson,DE,0,0,0,0,854.3,0.0
2023-11-07,android,Channel D,funnelplus,DE,0,0,0,0,6.11,0.0
2023-11-07,android,Channel E,1763164645253137,AT,17416,83,13,0,11.87,0.0
2023-11-07,android,Channel E,1763164645253137,CH,2486,4,2,0,2.78,0.0
2023-11-07,android,Channel E,1763164645253137,DE,76154,350,28,1,65.0,29.82
2023-11-07,android,Channel E,1763164645253137,FR,52,1,0,0,0.0,0.0
2023-11-07,android,Channel E,1763164645253137,IT,35,0,0,0,0.0,0.0
2023-11-07,android,Channel E,1763164645253137,NL,46,0,0,0,0.0,0.0
2023-11-07,android,Channel E,1763164645253137,US,3,329,0,0,0.0,0.0
2023-11-07,android,Channel E,1769120303953937,AT,50274,45,10,0,49.48,0.0
2023-11-07,android,Channel E,1769120303953937,CH,23507,39,8,0,32.18,0.0
2023-11-07,android,Channel E,1769120303953937,DE,301149,271,75,10,416.15,381.72
2023-11-07,android,Channel E,1769120303953937,FR,471,2,0,0,0.0,0.0
2023-11-07,android,Channel E,1769120303953937,IT,131,0,0,0,0.0,0.0
2023-11-07,android,Channel E,1769120303953937,NL,166,0,0,0,0.0,0.0
2023-11-07,android,Channel E,1769120303953937,US,33,296,0,0,0.0,0.0
2023-11-07,ios,Channel A,20367976937,unknown,0,0,40,0,0.0,0.0
2023-11-07,ios,Channel B,6322411746015,unknown,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel B,6328185982015,NL,37414,239,0,0,300.22,0.0
2023-11-07,ios,Channel B,6492364605815,AT,11722,34,0,0,72.89,0.0
2023-11-07,ios,Channel B,6492364605815,CH,16956,68,0,0,162.7,0.0
2023-11-07,ios,Channel B,6492364605815,DE,74701,259,1,0,592.08,0.0
2023-11-07,ios,Channel B,6519038436815,unknown,0,0,62,3,0.0,111.23
2023-11-07,ios,Channel C,1023512996,DE,0,0,1,1,0.0,14.94
2023-11-07,ios,Channel C,1023512996,IT,2188,297,178,12,206.54,239.62
2023-11-07,ios,Channel C,1023512996,US,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel C,1023540194,NL,38,1,1,1,2.35,19.93
2023-11-07,ios,Channel C,1023567379,CH,396,124,77,10,185.3,555.31
2023-11-07,ios,Channel C,1023567379,DE,0,0,2,1,0.0,40.39
2023-11-07,ios,Channel C,1023567379,FR,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel C,1023570237,AT,178,2,2,0,1.51,0.0
2023-11-07,ios,Channel C,1023570237,DE,328,15,7,0,21.15,0.0
2023-11-07,ios,Channel C,1023584091,IT,849,312,188,5,143.76,113.52
2023-11-07,ios,Channel C,1023584319,CH,30,3,3,0,4.84,0.0
2023-11-07,ios,Channel C,1023585396,NL,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel C,1023585396,US,1721,136,75,3,308.22,93.15
2023-11-07,ios,Channel C,1023636270,FR,1908,250,146,13,273.3,368.71
2023-11-07,ios,Channel C,1023636271,NL,236,7,5,0,6.68,0.0
2023-11-07,ios,Channel C,1023648253,FR,590,147,87,11,135.48,344.67
2023-11-07,ios,Channel C,1023655231,DE,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel C,1023655231,IT,0,0,2,0,0.0,0.0
2023-11-07,ios,Channel C,1023655231,US,374,131,59,11,149.9,283.07
2023-11-07,ios,Channel C,1023678230,AT,1,0,0,0,0.0,0.0
2023-11-07,ios,Channel C,1023678230,DE,79,12,13,1,10.49,61.59
2023-11-07,ios,Channel C,1023736184,NL,123,45,35,4,27.33,119.47
2023-11-07,ios,Channel C,1023835841,AT,108,69,49,1,190.48,24.87
2023-11-07,ios,Channel C,1023835841,CH,0,0,1,1,0.0,9.97
2023-11-07,ios,Channel C,1023835841,DE,1315,712,454,68,589.64,2183.72
2023-11-07,ios,Channel C,1023835841,IT,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel C,1023835841,NL,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel C,1256454484,US,1016,50,18,1,70.81,37.26
2023-11-07,ios,Channel C,1293603951,DE,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel C,1410323193,FR,67,17,4,0,13.41,0.0
2023-11-07,ios,Channel C,1410804754,US,98,10,4,0,25.39,0.0
2023-11-07,ios,Channel C,1410949431,FR,150,24,15,1,24.73,19.89
2023-11-07,ios,Channel C,1411644825,US,25,8,3,0,11.33,0.0
2023-11-07,ios,Channel C,1412537821,AT,70,13,5,0,10.76,0.0
2023-11-07,ios,Channel C,1412537821,CH,0,0,1,0,0.0,0.0
2023-11-07,ios,Channel C,1412537821,DE,774,191,142,14,331.06,523.19
2023-11-07,ios,Channel E,1781473491755026,AT,5677,16,6,1,0.0,29.9
2023-11-07,ios,Channel E,1781473491755026,CH,3170,7,1,0,0.0,0.0
2023-11-07,ios,Channel E,1781473491755026,DE,7997,21,7,1,0.0,10.15
2023-11-07,ios,Channel E,1781473491755026,FR,7,0,0,0,0.0,0.0
2023-11-07,ios,Channel E,1781473491755026,IT,4,0,0,0,0.0,0.0
2023-11-07,ios,Channel E,1781473491755026,NL,5,0,0,0,0.0,0.0
2023-11-07,ios,Channel E,1781473491755026,US,12,29,0,0,0.0,0.0
2023-11-08,android,Channel A,12347578214,CH,0,0,3,0,0.0,0.0
2023-11-08,android,Channel A,12347578214,FR,67551,1235,572,25,812.62,553.83
2023-11-08,android,Channel A,12579890294,NL,12288,285,120,8,235.54,233.17
2023-11-08,android,Channel A,12733473590,AT,13688,197,101,6,229.34,239.08
2023-11-08,android,Channel A,13570876685,DE,46432,1233,586,42,1017.87,1466.29
2023-11-08,android,Channel A,20676600717,CH,3670,79,40,7,125.93,333.9
2023-11-08,android,Channel B,6154573222815,AT,210,0,0,0,2.76,0.0
2023-11-08,android,Channel B,6154573222815,CH,51,0,0,0,1.13,0.0
2023-11-08,android,Channel B,6154573222815,DE,1126,2,2,0,21.83,0.0
2023-11-08,android,Channel B,6318246682215,US,5811,58,32,2,127.63,55.89
2023-11-08,android,Channel B,6349421515615,AT,5252,14,8,0,25.44,0.0
2023-11-08,android,Channel B,6349421515615,CH,1708,11,3,0,12.87,0.0
2023-11-08,android,Channel B,6349421515615,DE,33839,160,79,1,211.93,49.69
2023-11-08,android,Channel B,6411365672615,US,3044,29,18,1,42.88,18.63
2023-11-08,android,Channel B,6492364605815,CH,0,0,1,1,0.0,40.31
2023-11-08,android,Channel B,6521163384215,AT,5036,25,14,0,25.3,0.0
2023-11-08,android,Channel B,6521163384215,CH,1601,9,5,0,12.14,0.0
2023-11-08,android,Channel B,6521163384215,DE,32404,146,73,3,215.26,129.31
2023-11-08,android,Channel B,6521369294215,US,2883,13,11,2,50.56,55.89
2023-11-08,android,Channel D,Macedo Beauty Inc,US,0,0,0,0,218.97,0.0
2023-11-08,android,Channel D,doktor-whatson,DE,0,0,0,0,855.48,0.0
2023-11-08,android,Channel D,funnelplus,DE,0,0,0,0,6.12,0.0
2023-11-08,android,Channel E,1763164645253137,AT,12252,52,7,0,11.46,0.0
2023-11-08,android,Channel E,1763164645253137,CH,2469,11,0,0,3.27,0.0
2023-11-08,android,Channel E,1763164645253137,DE,57883,238,36,0,65.04,0.0
2023-11-08,android,Channel E,1763164645253137,FR,59,0,0,0,0.0,0.0
2023-11-08,android,Channel E,1763164645253137,IT,28,0,0,0,0.0,0.0
2023-11-08,android,Channel E,1763164645253137,NL,35,0,0,0,0.0,0.0
2023-11-08,android,Channel E,1763164645253137,US,1,252,0,0,0.0,0.0
2023-11-08,android,Channel E,1769120303953937,AT,41290,34,9,0,54.99,0.0
2023-11-08,android,Channel E,1769120303953937,CH,20851,27,2,0,37.38,0.0
2023-11-08,android,Channel E,1769120303953937,DE,214147,228,59,5,406.18,209.36
2023-11-08,android,Channel E,1769120303953937,FR,454,0,0,0,0.0,0.0
2023-11-08,android,Channel E,1769120303953937,IT,146,0,0,0,0.0,0.0
2023-11-08,android,Channel E,1769120303953937,NL,122,0,0,0,0.0,0.0
2023-11-08,android,Channel E,1769120303953937,US,25,195,0,0,0.0,0.0
2023-11-08,ios,Channel A,20367976937,unknown,0,0,32,0,0.0,0.0
2023-11-08,ios,Channel A,20484331173,unknown,0,0,2,0,0.0,0.0
2023-11-08,ios,Channel B,6328185982015,NL,18165,134,0,0,144.29,0.0
2023-11-08,ios,Channel B,6492364605815,AT,8812,31,1,0,62.63,0.0
2023-11-08,ios,Channel B,6492364605815,CH,13078,43,0,0,146.34,0.0
2023-11-08,ios,Channel B,6492364605815,DE,64299,284,0,0,601.11,0.0
2023-11-08,ios,Channel B,6519038436815,unknown,0,0,33,0,0.0,0.0
2023-11-08,ios,Channel C,1023512996,DE,0,0,2,0,0.0,0.0
2023-11-08,ios,Channel C,1023512996,IT,1980,277,155,8,188.22,174.38
2023-11-08,ios,Channel C,1023540194,NL,33,3,2,1,7.33,24.5
2023-11-08,ios,Channel C,1023567379,AT,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1023567379,CH,405,110,60,11,165.78,684.54
2023-11-08,ios,Channel C,1023567379,DE,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1023567379,NL,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1023570237,AT,143,7,5,0,7.54,0.0
2023-11-08,ios,Channel C,1023570237,DE,338,26,9,2,33.58,79.88
2023-11-08,ios,Channel C,1023584091,IT,804,292,178,15,131.74,254.44
2023-11-08,ios,Channel C,1023584319,CH,23,3,3,1,3.95,81.8
2023-11-08,ios,Channel C,1023585396,US,1453,134,75,5,308.46,130.4
2023-11-08,ios,Channel C,1023636270,FR,1803,233,129,14,242.9,506.98
2023-11-08,ios,Channel C,1023636271,DE,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1023636271,NL,237,13,3,0,12.55,0.0
2023-11-08,ios,Channel C,1023648253,FR,580,142,81,7,85.53,154.37
2023-11-08,ios,Channel C,1023648253,US,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1023655231,CH,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1023655231,DE,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1023655231,FR,0,0,1,0,0.0,0.0
2023-11-08,ios,Channel C,1023655231,US,296,116,58,7,139.62,158.34
2023-11-08,ios,Channel C,1023678230,AT,2,1,0,0,0.78,0.0
2023-11-08,ios,Channel C,1023678230,DE,61,14,7,2,15.9,49.72
2023-11-08,ios,Channel C,1023736184,NL,125,44,29,6,25.43,119.95
